country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode,is_seller,is_buyer,is_active,segment,country_en,hasAnyAppBool,activity_level
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
France,fr,7,8,0,1,3,100.0,0,0,F,2,mrs,False,False,False,True,379,3202,106.73,8.89,fr,True,False,True,Seller Only,France,False,Low
Suisse,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,ch,False,False,False,Ghost,Switzerland,False,Inactive
Royaume-Uni,en,5,8,6,0,0,0.0,30,3,F,2,mrs,False,False,False,True,551,3202,106.73,8.89,gb,False,True,True,Buyer Only,United Kingdom,False,Low
France,fr,5,8,2,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Browser,France,False,Inactive
Suède,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,124,3202,106.73,8.89,se,False,False,False,Ghost,Sweden,False,Inactive
Danemark,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3202,106.73,8.89,dk,False,False,False,Ghost,Denmark,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,649,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Italie,it,5,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,632,3202,106.73,8.89,it,False,False,False,Ghost,Italy,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,es,False,False,False,Ghost,Spain,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
Autriche,de,5,8,4,0,0,0.0,1,0,F,2,mrs,False,False,False,True,667,3202,106.73,8.89,at,False,False,False,Browser,Austria,False,Inactive
Italie,it,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,574,3202,106.73,8.89,it,False,False,False,Ghost,Italy,False,Inactive
France,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,658,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Suède,en,5,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,208,3202,106.73,8.89,se,False,False,False,Browser,Sweden,True,Inactive
Espagne,es,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,es,False,False,False,Ghost,Spain,False,Inactive
France,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,5,8,11,0,0,0.0,102,6,F,2,mrs,True,False,True,True,14,3202,106.73,8.89,gb,False,True,True,Buyer Only,United Kingdom,True,Medium
Suède,en,5,9,20,0,0,0.0,22,3,F,2,mrs,False,False,False,True,527,3202,106.73,8.89,se,False,True,True,Buyer Only,Sweden,False,Low
Espagne,es,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,es,False,False,False,Ghost,Spain,False,Inactive
Italie,es,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,it,False,False,False,Ghost,Italy,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,632,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,705,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,640,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,19,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
Suède,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,456,3202,106.73,8.89,se,False,False,False,Ghost,Sweden,False,Inactive
Danemark,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,706,3202,106.73,8.89,dk,False,False,False,Ghost,Denmark,True,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,705,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Canada,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,ca,False,False,False,Ghost,Canada,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,389,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
Espagne,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,es,False,False,False,Ghost,Spain,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,True,Inactive
Algérie,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,dz,False,False,False,Ghost,Algérie,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Turquie,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,tr,False,False,False,Ghost,Turkey,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Espagne,es,5,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,228,3202,106.73,8.89,es,False,False,False,Ghost,Spain,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
Allemagne,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,422,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
Allemagne,de,7,8,3,0,0,0.0,2,1,F,2,mrs,True,False,True,True,176,3202,106.73,8.89,de,False,True,True,Buyer Only,Germany,True,Low
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Belgique,fr,15,11,5,0,1,0.0,0,0,M,1,mr,True,False,True,True,586,3202,106.73,8.89,be,True,False,True,Seller Only,Belgium,True,Low
Allemagne,de,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,563,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,463,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,703,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,287,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,1,F,2,mrs,True,False,True,True,666,3202,106.73,8.89,gb,False,True,True,Buyer Only,United Kingdom,True,Low
Italie,it,12,11,6,1,8,100.0,5,0,F,2,mrs,True,False,True,True,12,3202,106.73,8.89,it,True,False,True,Seller Only,Italy,True,Medium
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,649,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Royaume-Uni,en,5,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,226,3202,106.73,8.89,gb,False,False,False,Browser,United Kingdom,False,Inactive
Suisse,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,ch,False,False,False,Ghost,Switzerland,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,188,3202,106.73,8.89,fr,False,False,False,Browser,France,False,Inactive
Etats-Unis,en,5,8,26,0,0,0.0,11,4,F,2,mrs,True,False,True,True,17,3202,106.73,8.89,us,False,True,True,Buyer Only,United States,True,Medium
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,True,Inactive
Hong Kong,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,174,3202,106.73,8.89,hk,False,False,False,Ghost,Hong Kong,False,Inactive
France,fr,5,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,689,3202,106.73,8.89,fr,False,False,False,Browser,France,False,Inactive
Nigeria,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,ng,False,False,False,Ghost,Nigeria,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,es,False,False,False,Ghost,Spain,False,Inactive
Australie,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,au,False,False,False,Ghost,Australia,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Italie,it,6,8,9,0,0,0.0,0,0,F,2,mrs,True,False,True,True,227,3202,106.73,8.89,it,False,False,False,Browser,Italy,True,Inactive
Espagne,es,5,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,678,3202,106.73,8.89,es,False,False,False,Ghost,Spain,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Canada,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,ca,False,False,False,Ghost,Canada,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Allemagne,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,True,Inactive
Chili,es,5,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,628,3202,106.73,8.89,cl,False,False,False,Ghost,Chile,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,431,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,620,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,15,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,395,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,589,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Pays-Bas,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,nl,False,False,False,Ghost,Netherlands,False,Inactive
Allemagne,de,6,8,4,0,0,0.0,1,2,F,2,mrs,True,True,False,True,253,3202,106.73,8.89,de,False,True,True,Buyer Only,Germany,True,Low
Danemark,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,57,3202,106.73,8.89,dk,False,False,False,Ghost,Denmark,False,Inactive
Irlande,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,ie,False,False,False,Ghost,Ireland,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,620,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Italie,it,5,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,468,3202,106.73,8.89,it,False,False,False,Browser,Italy,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,38,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Pologne,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,673,3202,106.73,8.89,pl,False,False,False,Ghost,Poland,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Allemagne,en,5,8,0,0,0,0.0,1,1,F,2,mrs,True,False,True,True,172,3202,106.73,8.89,de,False,True,True,Buyer Only,Germany,True,Low
France,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Italie,it,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,655,3202,106.73,8.89,it,False,False,False,Ghost,Italy,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,613,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Etats-Unis,en,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Pays-Bas,en,8,8,410,1,0,0.0,375,0,F,2,mrs,True,False,True,True,38,3202,106.73,8.89,nl,False,False,False,Browser,Netherlands,True,Inactive
France,fr,7,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Slovaquie,en,6,9,2,0,1,0.0,1,0,M,1,mr,True,False,True,False,19,3202,106.73,8.89,sk,True,False,True,Seller Only,Slovaquie,True,Low
Italie,it,6,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,it,False,False,False,Ghost,Italy,False,Inactive
France,fr,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Danemark,en,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,dk,False,False,False,Ghost,Denmark,False,Inactive
Belgique,fr,7,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,283,3202,106.73,8.89,be,False,False,False,Ghost,Belgium,True,Inactive
Belgique,fr,7,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,be,False,False,False,Ghost,Belgium,False,Inactive
Royaume-Uni,en,7,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Australie,en,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,au,False,False,False,Ghost,Australia,False,Inactive
Royaume-Uni,en,7,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Royaume-Uni,en,6,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,613,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Royaume-Uni,en,7,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Hongrie,en,8,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,hu,False,False,False,Ghost,Hungary,False,Inactive
France,fr,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,497,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Allemagne,de,7,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,325,3202,106.73,8.89,de,False,False,False,Ghost,Germany,True,Inactive
France,fr,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Italie,it,7,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,it,False,False,False,Ghost,Italy,False,Inactive
France,en,6,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
France,fr,6,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,699,3202,106.73,8.89,fr,False,False,False,Ghost,France,True,Inactive
Etats-Unis,en,7,8,0,0,0,0.0,1,1,M,1,mr,False,False,False,True,446,3202,106.73,8.89,us,False,True,True,Buyer Only,United States,False,Low
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,445,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,6,8,15,0,0,0.0,0,0,M,1,mr,False,False,False,True,17,3202,106.73,8.89,us,False,False,False,Browser,United States,False,Inactive
Italie,it,5,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,211,3202,106.73,8.89,it,False,False,False,Browser,Italy,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Bulgarie,it,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,bg,False,False,False,Ghost,Bulgarie,False,Inactive
France,fr,5,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Browser,France,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,5,11,65,0,0,0.0,5,1,F,2,mrs,True,False,True,True,14,3202,106.73,8.89,fr,False,True,True,Buyer Only,France,True,Low
Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,nl,False,False,False,Ghost,Netherlands,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,True,Inactive
Suède,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3202,106.73,8.89,se,False,False,False,Ghost,Sweden,True,Inactive
Pays-Bas,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3202,106.73,8.89,nl,False,False,False,Ghost,Netherlands,True,Inactive
France,fr,5,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Browser,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Italie,it,5,8,5,0,0,0.0,0,0,M,1,mr,True,False,True,True,687,3202,106.73,8.89,it,False,False,False,Browser,Italy,True,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Danemark,en,5,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,dk,False,False,False,Ghost,Denmark,False,Inactive
Italie,it,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,it,False,False,False,Ghost,Italy,False,Inactive
Belgique,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,be,False,False,False,Ghost,Belgium,False,Inactive
France,fr,5,8,0,0,0,0.0,4,0,M,1,mr,False,False,False,True,442,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,us,False,False,False,Ghost,United States,False,Inactive
Belgique,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,be,False,False,False,Ghost,Belgium,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,274,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Italie,it,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,592,3202,106.73,8.89,it,False,False,False,Ghost,Italy,True,Inactive
Portugal,en,5,9,21,0,0,0.0,10,3,F,2,mrs,True,False,True,True,13,3202,106.73,8.89,pt,False,True,True,Buyer Only,Portugal,True,Low
Arabie Saoudite,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,706,3202,106.73,8.89,sa,False,False,False,Ghost,Arabie Saoudite,True,Inactive
Suisse,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,ch,False,False,False,Ghost,Switzerland,False,Inactive
Canada,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,ca,False,False,False,Ghost,Canada,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,5,8,19,0,0,0.0,0,0,F,2,mrs,True,False,True,True,360,3202,106.73,8.89,es,False,False,False,Browser,Spain,True,Inactive
France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,416,3202,106.73,8.89,fr,False,True,True,Buyer Only,France,False,Low
Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,531,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
Hongrie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,hu,False,False,False,Ghost,Hungary,False,Inactive
Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,141,3202,106.73,8.89,de,False,False,False,Ghost,Germany,False,Inactive
